geneNames	GSM2674259	GSM2674260	GSM2674261	GSM2674262	GSM2674263	GSM2674264	GSM2674265	GSM2674266
hsa_circ_0065532	7.936996434	6.798450903	7.551695863	7.366308116	7.807344537	8.828230558	9.302778018	8.908293948
hsa_circ_0065623	7.029269418	6.526474005	6.528428911	6.502806153	6.040254374	5.939541312	5.347564238	6.016772361
hsa_circ_0065637	5.29226227	5.136925001	5.72702564	4.997106642	5.509723948	6.357523636	5.689952911	6.431470653
hsa_circ_0065638	7.054586819	6.504296824	7.314002085	6.684726008	7.190426092	7.898969459	7.799675921	8.340399314
hsa_circ_0065649	11.57913837	9.242946938	9.022016495	10.37815761	8.865824925	8.780534478	8.335103965	7.689549986
hsa_circ_0065656	5.850146512	5.731275243	5.798430004	5.763169536	5.980102726	6.357523636	6.363011369	5.287652827
hsa_circ_0065673	5.353089914	5.387961733	5.527426572	5.457327934	5.509723948	5.939541312	6.20942193	5.815341986
hsa_circ_0065702	7.504309636	6.366294017	7.029269418	6.79073474	7.632529154	8.865341657	8.740407793	8.919324103
hsa_circ_0065722	4.882564192	4.971469409	4.643763141	4.921764194	4.854787993	4.933614539	5.038848228	5.027834693
hsa_circ_0065768	6.391215875	6.591498225	7.529905941	6.389603594	6.966126308	6.81656307	6.758618154	6.675052156
hsa_circ_0065793	12.54123238	7.859330637	6.881858983	8.851744006	6.429379751	6.658188451	6.339821284	6.485803353
hsa_circ_0065807	10.35362752	10.27837498	11.28572638	9.944801193	10.86365269	11.31843598	10.21063133	8.528447811
hsa_circ_0065887	5.417798099	5.417798099	5.782955961	5.426210655	5.383648573	6.459405184	6.709061578	6.701284108
hsa_circ_0065908	7.404595669	7.74818203	7.427823094	8.359193401	6.848602756	6.163617226	6.579291611	5.882603621
hsa_circ_0065916	5.537168306	6.038883609	6.249082869	5.906100205	5.773096669	5.837587255	5.303721855	5.949789077
hsa_circ_0065926	5.805702285	6.075444655	6.430425581	5.831266387	6.627966265	7.169282534	6.992920073	7.795217493
hsa_circ_0066078	9.244508663	8.37367382	9.430841165	9.461412197	8.99293377	8.937461034	9.167727696	9.005795438
hsa_circ_0066083	7.441374646	7.640685181	7.620666223	7.51864047	7.54929095	7.588702551	7.494342702	6.648334392
hsa_circ_0066113	10.45223958	9.468875271	12.81495133	10.96036284	12.27448689	13.45560796	13.52540591	11.79923037
hsa_circ_0066187	6.315120347	6.90386242	7.856804518	6.259712905	6.407240356	5.912102226	6.27841949	5.449095397
hsa_circ_0066246	6.357523636	6.598958974	6.826527992	7.10327089	6.729598824	7.701728465	7.652833414	6.754030816
hsa_circ_0066331	8.536119505	7.605930499	8.13858354	7.801495859	7.930358211	8.148468384	8.51125212	8.405400561
hsa_circ_0066361	6.299178479	5.997143062	5.912850726	6.011191189	5.816942359	5.457327934	5.63294832	5.370631183
hsa_circ_0066377	6.270265189	6.143350305	6.89858189	6.412542539	6.975829487	7.727909482	8.012964643	7.892912437
hsa_circ_0066465	7.482794952	8.41414986	10.02037008	7.944519616	10.3083372	10.00803237	10.22558209	10.76544017
hsa_circ_0066536	11.0958492	10.58375706	11.39703864	10.4448838	11.27772234	11.64773875	11.62316631	11.4850423
hsa_circ_0066556	4.999927304	5.537168306	5.824917704	5.252604415	5.698659877	6.072767976	6.254998112	5.815341986
hsa_circ_0066568	7.51322138	7.964692546	8.314717539	7.036842731	8.359193401	8.241677602	7.692822172	5.134360092
hsa_circ_0066596	5.07674667	5.311689746	7.681666325	4.826466503	9.724617682	10.96488115	7.94342111	10.57925548
hsa_circ_0066608	7.535748842	6.696945105	6.3264005	7.467082887	7.86340197	8.392712983	8.877087428	7.175533459
hsa_circ_0066617	7.764238905	6.276094389	6.642028401	7.422576875	6.383676433	5.987227342	5.705587812	6.648334392
hsa_circ_0066629	7.71251591	5.997143062	6.3264005	7.36247767	5.58303424	5.428306152	5.493803826	5.027834693
hsa_circ_0066649	8.592217394	6.337593138	6.025103842	7.778887884	5.541046655	5.342017318	5.038848228	4.994280455
hsa_circ_0066670	4.826466503	5.444961445	5.143317395	5.312824433	5.334215624	4.876437754	5.347564238	4.83280839
hsa_circ_0066714	10.13802969	9.469956444	9.510266481	10.73861872	9.777612266	8.254135228	8.809260524	9.858609919
hsa_circ_0066781	4.596093594	4.643763141	5.009756415	4.471576512	4.738005092	5.481747375	4.894739569	5.287652827
hsa_circ_0066801	9.200281651	7.486822053	7.20760873	7.717665372	7.063377689	5.695183394	6.2329895	5.917333589
hsa_circ_0066814	8.585895396	9.433256051	7.89821372	9.067093849	7.228201928	7.68780178	7.539146304	8.462751272
hsa_circ_0066834	7.493842544	6.873424273	7.106218878	8.458656321	7.583305739	8.46708946	7.612395906	8.743987435
hsa_circ_0066845	10.52668104	9.430841165	11.02241004	10.76751071	10.36057101	8.344011281	9.415342252	9.919698935
hsa_circ_0066859	9.75785606	6.113708574	5.527426572	8.225500948	5.383648573	5.342017318	5.571703734	6.728748917
hsa_circ_0066869	9.62216329	7.022349919	10.0132768	8.502203832	12.01672069	13.36519445	10.42449268	12.75681657
hsa_circ_0066874	6.857183407	11.10133862	10.9099856	8.823760146	10.5414581	10.13366195	9.74813772	9.118612505
hsa_circ_0066876	4.977206073	6.713364347	6.774354023	5.769795209	6.36081878	6.588221975	6.187320152	5.287652827
hsa_circ_0066950	4.999927304	5.057921891	5.511701667	4.951209522	6.788697293	8.012266335	5.958515308	7.621124297
hsa_circ_0066970	12.00140763	10.54284895	10.58604659	10.79935621	10.90430412	11.22030177	11.40271146	11.22162391
hsa_circ_0067007	5.550697158	5.921802566	5.968629647	5.816942359	6.4167703	5.370631183	5.415687273	6.048451728
hsa_circ_0067058	7.0195728	5.057921891	5.310554167	5.235952467	5.312824433	5.457327934	5.744790457	5.287652827
hsa_circ_0067100	8.398202366	8.681232745	8.744197726	8.715420278	8.917180764	8.297482107	8.51125212	9.074388058
hsa_circ_0067130	7.805330429	7.266478648	9.0711228	7.995404736	10.59639211	11.57411967	11.94168897	11.45763655
hsa_circ_0067161	8.188271777	6.935882683	7.838011892	7.88454229	7.74985862	8.999643192	9.290735148	9.480345184
hsa_circ_0067209	11.71349323	9.806698053	11.24484597	10.00232931	12.82920212	12.36842076	14.49207214	11.05976584
hsa_circ_0067236	9.812074416	7.561991553	8.085795818	7.74398201	7.953095764	7.68780178	7.562707123	8.736713566
hsa_circ_0067240	7.52403928	5.240729811	5.271402801	5.882603621	5.06062623	5.226350055	5.370631183	4.754801343
hsa_circ_0067327	9.413558411	9.439113279	10.84959931	10.00549071	10.71359993	11.61197501	11.99927279	11.18677097
hsa_circ_0067345	6.169892692	5.808118256	6.45530071	6.584468557	6.465540082	7.3247286	7.013304667	7.397660838
hsa_circ_0067347	6.364106415	6.611000999	6.764020814	6.982262206	6.070757202	5.791120879	5.63294832	6.263238916
hsa_circ_0067406	11.45526217	7.608473937	7.82971251	10.55829958	8.012615531	8.283080885	8.276116901	9.197673485
hsa_circ_0067524	7.184239501	8.380183485	8.175697431	7.572924808	7.772303934	8.078976085	7.434093477	7.834263322
hsa_circ_0067548	5.873404432	5.226350055	5.252604415	5.859494722	5.383648573	5.511701667	5.933652598	6.322462471
hsa_circ_0067550	7.641362773	6.292291952	6.539133798	7.701295285	6.539133798	7.379905851	6.788697293	7.569843365
hsa_circ_0067567	9.316702144	7.813570463	8.758738353	8.691301703	9.313446285	11.54003642	9.720775892	10.82944894
hsa_circ_0067574	8.847541727	7.401665769	7.574344795	7.18361938	7.036842731	6.325276445	6.379350424	7.742930092
hsa_circ_0067627	7.054586819	6.433558529	6.462475894	6.551683465	6.158577125	5.511701667	5.689952911	6.511727161
hsa_circ_0067654	7.632529154	6.744812148	8.254725773	7.839587328	7.503812921	7.993283112	7.115677179	5.06062623
hsa_circ_0067680	6.982975185	8.638882547	8.411239319	7.703027225	7.870354778	6.547833643	6.971165732	5.949789077
hsa_circ_0067700	7.330342263	6.613765712	6.279000181	7.190734727	6.4167703	7.198429203	7.780529188	6.797640616
hsa_circ_0067718	11.48793341	8.718741389	9.310041015	10.44572452	9.455323907	10.1760932	10.66783084	10.26868631
hsa_circ_0067735	5.5215498	5.511701667	5.997143062	5.252604415	6.771468177	6.163617226	6.579291611	5.949789077
hsa_circ_0067744	5.022296235	6.038883609	5.798430004	5.896293348	7.892912437	7.224589128	8.184247498	6.016772361
hsa_circ_0067819	7.682544418	6.736380114	6.950172538	7.412291549	7.764653595	8.908669236	8.091592144	7.94067118
hsa_circ_0067864	7.988498019	6.082114706	6.163617226	7.446036066	6.951265917	6.866486277	6.545904873	5.917333589
hsa_circ_0067867	5.744790457	5.262034226	4.915802318	5.588666298	4.965709844	4.714156897	4.797577884	4.927701534
hsa_circ_0067926	6.715939862	6.3264005	6.472664646	6.67416949	6.627966265	6.897447829	7.122811304	6.754030816
hsa_circ_0067938	8.482675427	7.730459184	7.138895213	8.900861941	6.583998693	6.254998112	5.808922681	5.370631183
hsa_circ_0067967	11.58680972	9.727173203	9.858464229	10.86307187	9.676780682	9.531804727	8.70649045	8.355068642
hsa_circ_0068040	9.595837218	8.439564496	8.708862781	10.02245227	7.976196852	7.470899914	7.344004122	6.701284108
hsa_circ_0068067	7.191043295	6.504296824	7.615847634	6.68077636	6.713364347	7.410967598	7.390155089	7.583540803
hsa_circ_0068109	7.52403928	6.433558529	6.490323632	7.174597545	6.86184234	7.038215436	7.115677179	7.317963244
hsa_circ_0068147	8.199664432	8.136502294	8.597115422	7.937732133	8.549056448	8.254135228	8.104917854	8.520489579
hsa_circ_0068252	7.764238905	7.832088638	9.128956796	7.981022851	8.058659526	7.478756578	7.577888662	7.42625123
hsa_circ_0068259	9.207162946	8.149103796	8.689992339	8.649923966	9.262164482	8.168507346	9.028592323	9.793905451
hsa_circ_0068281	6.757368507	5.289959389	5.457327934	5.46958932	5.850146512	5.791120879	6.018164287	6.016772361
hsa_circ_0068293	6.472664646	5.328617042	5.103220135	5.06062623	5.250237301	5.370631183	5.744790457	4.861006862
hsa_circ_0068367	12.53853717	11.8379229	13.45560796	13.37571803	12.97797273	13.38837871	13.8918488	13.40261219
hsa_circ_0068400	8.072458967	6.912870031	9.0711228	7.842733047	7.095380012	6.720222196	7.191043295	7.494342702
hsa_circ_0068465	9.959863794	7.206998576	7.427823094	8.242273268	7.095380012	6.939560263	6.772293293	6.322462471
hsa_circ_0068472	6.053212095	6.89593436	6.642028401	6.422037638	7.007009181	6.477732166	6.449122022	6.384755912
hsa_circ_0068478	8.826245418	8.267949538	9.552846086	8.888548099	9.691359047	10.33953509	10.71359993	10.62302265
hsa_circ_0068482	10.25044456	7.992929205	8.881109027	10.33137004	7.621124297	6.611923159	7.592444984	9.216438829
hsa_circ_0068593	9.507543708	8.422057984	8.851744006	9.22007207	7.898024724	7.123781412	7.973149957	8.332868517
hsa_circ_0068601	6.598028487	6.605455629	6.234786543	7.915496327	6.101941804	6.376097383	6.246709965	6.205761734
hsa_circ_0068638	7.816973307	6.584938269	6.196570409	7.919598631	5.816942359	5.623834316	5.893262393	6.648334392
hsa_circ_0068655	9.106149734	14.71281236	15.16793744	14.46576955	15.10176022	14.27309884	13.308952	12.88482605
hsa_circ_0068684	8.282791389	7.919412416	8.480152559	8.156074921	8.559490427	8.236604488	8.714454651	7.621124297
hsa_circ_0068697	11.18039383	9.980181912	10.69334942	10.85657017	10.84602774	10.63452601	10.74386006	9.638432995
hsa_circ_0068765	6.89858189	6.935882683	7.50182435	6.816962991	7.220362728	8.22580217	9.217045005	8.042334556
hsa_circ_0068767	7.795217493	5.63113012	5.386884651	6.292291952	5.424112111	5.400824377	5.387961733	5.515648991
hsa_circ_0068772	6.124087961	8.058659526	10.07631242	7.551695863	9.463137875	10.95223956	13.04008606	8.172106868
hsa_circ_0068784	10.16207454	10.26868631	9.926988467	10.03917389	10.53174539	10.57305388	9.476996022	8.818377302
hsa_circ_0069015	7.907444349	8.728552814	8.870070718	9.299919773	8.784629571	7.892343285	8.382346862	7.928138665
hsa_circ_0069059	6.616525137	6.648334392	7.252058783	6.804916867	7.398729907	7.600830131	7.265892895	8.355068642
hsa_circ_0069087	5.784592646	5.658165418	6.101285272	5.51761861	6.636601241	7.519132107	6.401385359	7.441893326
hsa_circ_0069093	5.103220135	5.103220135	5.228756656	4.971469409	5.29226227	5.022296235	5.197153285	5.63294832
hsa_circ_0069097	6.472664646	5.867238889	6.187320152	6.7673355	5.738893124	6.702150344	6.695205843	7.175533459
hsa_circ_0069101	9.854573719	7.345390942	7.373938631	8.495099063	8.095058794	7.487827074	8.137623338	7.854079126
hsa_circ_0069146	5.744790457	8.041308086	8.837622849	6.746072713	6.966126308	8.13858354	6.918844012	6.962154375
hsa_circ_0069190	5.022296235	6.234786543	6.069415128	5.152219429	6.263238916	6.376097383	6.492828791	5.204508059
hsa_circ_0069234	5.862597379	5.121466694	4.499744455	5.209390493	4.906813053	5.257327025	5.013948477	5.06062623
hsa_circ_0069235	4.903804141	5.07674667	5.143317395	4.971469409	5.29226227	5.715917733	5.689952911	5.781317418
hsa_circ_0069236	4.76146547	4.797577884	8.50120878	4.689907849	8.053577788	8.405932335	6.566029487	7.728972405
hsa_circ_0069285	6.309447024	6.999277204	7.146552258	5.805702285	7.646097028	7.593845898	7.411497324	6.174893485
hsa_circ_0069334	6.925906134	6.944693177	7.353683987	6.738070468	7.289139481	7.701728465	8.328387201	7.621124297
hsa_circ_0069335	9.833875816	11.0818776	9.369866423	10.54981319	8.799782309	7.020267581	8.86030605	8.063049265
hsa_circ_0069397	9.576304141	9.857589778	11.32270186	10.05629683	10.88147125	12.23301994	13.42259843	10.39127543
hsa_circ_0069443	8.05221963	7.955277273	7.699127431	8.497845402	8.111453329	6.802899365	7.411497324	7.865336669
hsa_circ_0069486	10.46051824	7.354786133	7.232705242	9.084638038	6.333685585	6.143350305	5.430398609	5.917333589
hsa_circ_0069574	6.459405184	6.402984535	7.157962161	6.449122022	7.477998123	8.236604488	7.887591601	9.124682606
hsa_circ_0069578	4.903804141	4.766443442	4.965709844	4.951209522	5.06062623	4.991448721	5.387961733	4.927701534
hsa_circ_0069586	8.995497627	6.786248552	5.912850726	8.93654118	6.186082291	6.272016423	6.798450903	7.364667741
hsa_circ_0069655	5.703858945	6.986534806	6.808139014	6.029941746	7.253241332	7.478756578	8.788713073	5.55837135
hsa_circ_0069714	10.58929852	13.8347116	12.95545664	13.81691473	12.87293904	12.0486566	13.20003625	12.19177202
hsa_circ_0069718	8.936265109	11.18080172	10.73861872	11.56245036	10.61344269	11.07698149	12.47210336	10.03212962
hsa_circ_0069725	8.218404065	7.3247286	7.133767845	8.423371801	8.162697901	7.438778445	7.883778954	7.883778954
hsa_circ_0069774	9.646443304	10.69408437	11.69318675	10.94388719	13.11243924	13.88117357	11.40480809	14.34247828
hsa_circ_0069789	8.007018224	7.854273968	8.002630168	8.207616599	7.688020422	7.311733673	7.249098161	6.619279294
hsa_circ_0069821	8.061024891	6.402984535	7.418629653	6.45530071	8.187498748	8.272913806	7.142090588	8.953100457
hsa_circ_0069837	9.107376346	6.798450903	6.642028401	8.354517782	5.980102726	6.854848286	6.2329895	5.66351221
hsa_circ_0069891	7.999286296	6.598958974	6.412542539	8.519875585	5.945406088	6.391215875	4.854787993	6.205761734
hsa_circ_0069922	6.309447024	7.583540803	6.376097383	6.79073474	5.334215624	5.400824377	5.607282596	5.287652827
hsa_circ_0069980	7.033749362	8.255316077	7.298047786	7.930358211	7.731732347	7.10327089	8.167410055	8.004913623
hsa_circ_0070032	7.227600422	5.933652598	5.36626582	6.690848493	5.980102726	5.287652827	5.013948477	5.66351221
hsa_circ_0070037	9.045584637	9.722804778	8.935344491	9.703468256	8.352863939	6.915860114	8.058997673	7.676827238
hsa_circ_0070154	6.84703714	5.586791387	5.710762018	6.392289729	5.250237301	5.342017318	5.07674667	4.994280455
hsa_circ_0070216	7.0195728	5.311689746	5.271402801	6.542039579	5.698659877	5.55837135	5.07674667	5.592408825
hsa_circ_0070294	10.71526354	8.908106268	8.397132906	10.75284967	8.554342834	8.531375173	8.887882055	9.599851745
hsa_circ_0070355	9.814479747	9.501336408	8.93700118	9.805942753	10.40607039	8.581900619	9.825552537	9.389896705
hsa_circ_0070397	6.039569154	5.607282596	5.607282596	5.812135904	5.794373952	5.623834316	5.415687273	5.06062623
hsa_circ_0070520	7.46861091	11.00623728	9.379916326	9.094650789	9.773342633	8.478889469	8.701734052	9.192674123
hsa_circ_0070521	6.826527992	10.05362678	8.737981224	8.105081603	9.04353559	8.13858354	8.340399314	8.488586857
hsa_circ_0070574	8.212488543	7.629572553	7.245240248	7.4953425	7.383150326	7.302338589	7.3247286	7.455570835
hsa_circ_0070578	5.264382079	5.262034226	5.103220135	5.125346827	5.182330291	5.287652827	5.103220135	5.741423505
hsa_circ_0070605	6.104564948	5.651005397	5.997143062	5.943942127	6.17051874	6.537193353	6.685602241	6.998572238
hsa_circ_0070616	7.094390611	8.128952641	8.51347451	7.209437648	8.747138584	8.957278776	8.396062652	7.834263322
hsa_circ_0070626	6.822948544	5.430398609	5.62748683	5.896293348	5.541046655	6.205761734	6.044358873	6.754030816
hsa_circ_0070635	9.866213915	9.371364764	8.672640625	10.20338427	8.666662116	7.36958328	7.924060608	8.392176313
hsa_circ_0070660	5.778034738	6.919589023	7.397126006	5.968629647	8.363169489	8.517416993	6.738070468	6.205761734
hsa_circ_0070689	6.337593138	5.353089914	5.493803826	5.791120879	5.75150088	6.23598333	6.505785956	6.840364251
hsa_circ_0070692	5.623834316	5.199609045	4.965709844	6.072767976	4.965709844	5.202060631	4.696877838	5.917333589
hsa_circ_0070703	6.076113049	6.100628441	6.082114706	6.321335343	5.509723948	5.370631183	6.005588343	5.449095397
hsa_circ_0070707	5.29226227	5.370631183	5.271402801	5.511701667	5.06062623	5.105840958	5.511701667	5.06062623
hsa_circ_0070733	4.882564192	4.766443442	5.72702564	4.724425861	6.788697293	8.315991323	5.588666298	8.107862482
hsa_circ_0070739	10.1542623	10.44759819	9.924346206	10.46403351	9.483686589	8.621130205	8.658763592	9.211428134
hsa_circ_0070829	6.931457176	8.238098433	8.354517782	7.591042709	7.296901414	6.510738657	6.758618154	7.979058652
hsa_circ_0070830	7.391229732	8.368226572	8.653958868	8.140502029	8.128952641	8.739036755	9.51791222	9.171016347
hsa_circ_0070857	9.963977459	6.828116011	6.187320152	10.5841389	6.252634924	6.02925161	6.101941804	6.899337436
hsa_circ_0070897	10.91576149	8.611134149	7.397126006	11.92457997	6.85562708	6.124087961	6.018164287	6.174893485
hsa_circ_0070900	6.23598333	5.607282596	4.738005092	6.534277785	4.991448721	4.65454367	4.643763141	5.06062623
hsa_circ_0070905	6.725770293	5.933652598	5.057921891	6.635694726	5.06062623	4.933614539	4.797577884	5.370631183
hsa_circ_0070911	9.106149734	8.396865417	6.547833643	9.177104023	6.831682677	6.547833643	7.049830993	6.675052156
hsa_circ_0070941	7.876890695	8.217647019	7.169908847	8.531618852	7.491339146	8.00666767	7.78625909	8.13858354
hsa_circ_0070948	6.604992551	6.720222196	7.475213704	6.557439004	7.79420229	8.46708946	8.436444578	9.096546205
hsa_circ_0070949	6.611923159	5.511701667	5.968629647	6.994335192	5.933652598	5.55837135	5.493803826	5.06062623
hsa_circ_0070982	6.96359998	9.253326644	9.498347392	8.262968129	9.689012354	9.262971915	9.546167891	10.20039859
hsa_circ_0071000	6.053212095	6.082114706	6.187320152	5.933652598	5.945406088	6.124087961	6.720222196	5.204508059
hsa_circ_0071095	8.077140902	9.477691771	9.286554037	8.69772218	9.770557999	9.82391195	8.989656014	9.962984021
hsa_circ_0071106	9.785858471	11.93481903	11.34822585	10.76056269	10.15378746	9.270802546	10.26268025	10.04524553
hsa_circ_0071127	8.058997673	6.104564948	6.520593344	8.061024891	7.471916084	7.537205877	7.063040567	8.520489579
hsa_circ_0071210	10.89978052	10.91335573	10.05362678	10.99183068	10.06516149	8.3633064	9.856423019	10.56057013
hsa_circ_0071228	8.620213914	7.045742055	5.912850726	9.079313804	5.609131081	5.226350055	5.607282596	4.894739569
hsa_circ_0071271	7.169908847	6.477732166	6.430425581	7.300337802	6.292291952	6.991503565	5.705587812	6.998572238
hsa_circ_0071282	5.850146512	5.262034226	5.46958932	5.337564374	5.698659877	5.882603621	6.018164287	5.592408825
hsa_circ_0071312	9.437358606	9.645317779	10.39184599	9.56021032	10.28644761	10.69984213	10.82634858	11.38370342
hsa_circ_0071347	6.502806153	6.311719031	6.139518356	6.85562708	6.131180717	6.445505528	6.738070468	6.701284108
hsa_circ_0071374	6.95053709	7.930358211	8.340399314	7.022349919	8.230913345	8.359193401	7.844303339	7.728972405
hsa_circ_0071386	5.449095397	5.5215498	5.103220135	5.199609045	5.424112111	5.647412017	5.07674667	5.103220135
hsa_circ_0071439	7.686489235	6.772293293	6.307171433	7.360558627	6.393362785	6.628422028	5.705587812	6.292291952
hsa_circ_0071488	7.75821247	6.064708012	6.581176287	6.449122022	6.870344837	7.600830131	7.862627363	7.979058652
hsa_circ_0071511	8.071118475	8.843425325	7.821564418	9.087458565	8.103934975	6.802899365	7.411497324	6.797640616
hsa_circ_0071538	7.381529001	7.612395906	7.591977711	7.335934167	6.915860114	6.671518246	6.979406761	5.882603621
hsa_circ_0071649	9.673471867	8.598511809	9.528328859	9.207468021	9.644754687	10.3529727	10.87368317	10.9153647
hsa_circ_0071668	5.609131081	6.491827249	5.346456559	4.797577884	5.424112111	5.882603621	6.650131053	5.06062623
hsa_circ_0071679	7.110466476	5.607282596	5.511701667	6.211856912	5.159806266	5.481747375	5.933652598	5.134360092
hsa_circ_0071705	4.696877838	4.56595591	4.915802318	4.810488738	4.738005092	5.457327934	4.985768524	4.546795273
hsa_circ_0071736	5.136925001	5.66351221	6.392289729	5.434574441	7.081133342	8.615853564	7.764653595	8.235258613
hsa_circ_0071760	7.054586819	6.739336935	6.430425581	6.402984535	6.738070468	6.537193353	6.720222196	6.840364251
hsa_circ_0071824	6.373924607	4.766443442	5.027834693	5.167353415	4.906813053	5.226350055	5.370631183	4.584865588
hsa_circ_0071862	13.00418726	10.04251218	8.953100457	12.997962	8.954373401	8.764347939	9.151488193	9.45146539
hsa_circ_0071935	7.437218479	8.346783576	7.98298438	7.716808404	6.89858189	5.791120879	6.157314343	6.016772361
hsa_circ_0071981	8.037194886	7.559364758	7.3247286	7.659538492	7.915683049	8.277425211	8.58342934	8.720986837
hsa_circ_0072025	8.409118867	11.31910667	11.17449561	10.66960339	10.4694494	10.51434262	10.48053615	11.10422911
hsa_circ_0072080	6.96359998	8.550500112	8.473191838	7.284809182	7.905001157	7.82116577	7.757795924	7.124104636
hsa_circ_0072081	6.857183407	8.523555635	8.532714899	7.06607183	7.965053447	7.847047243	7.924060608	6.431470653
hsa_circ_0072084	7.865336669	6.809747393	6.35311837	7.161745497	6.759866718	6.254998112	6.315120347	5.287652827
hsa_circ_0072132	6.940294656	6.551683465	6.511727161	6.502806153	6.350358232	6.96070732	6.835240547	6.921821752
hsa_circ_0072251	7.709072696	7.778271914	7.754041592	8.14241797	8.183006997	8.610442206	9.772827366	8.272184837
hsa_circ_0072303	10.29913461	7.146552258	6.995748924	9.278590904	7.133767845	8.00666767	7.638424239	7.728972405
hsa_circ_0072329	9.78687956	7.408050624	6.502806153	9.535879719	6.780518608	7.559842713	7.446553073	6.648334392
hsa_circ_0072378	8.724295173	7.029269418	5.457327934	7.838011892	6.228787674	5.837587255	5.303721855	5.741423505
hsa_circ_0072396	9.900770053	7.551695863	7.074793206	8.480152559	6.465540082	6.220347129	6.379350424	5.949789077
hsa_circ_0072397	9.740410512	7.419156574	6.995748924	8.116985299	7.33425887	6.559352425	6.461964563	6.234786543
hsa_circ_0072473	10.31741079	9.780024419	7.330062098	10.69127866	8.355068642	7.495592341	7.995758037	7.854079126
hsa_circ_0072587	7.562945567	7.982271405	7.620666223	7.498836346	7.007009181	6.600353579	7.135051396	7.266771435
hsa_circ_0072628	6.344267277	7.248505307	5.457327934	6.903109241	5.271402801	4.499744455	5.103220135	4.894739569
hsa_circ_0072654	7.287986005	9.195060595	7.960716657	7.727484093	7.095380012	6.559352425	7.022349919	6.899337436
hsa_circ_0072697	9.258415014	13.08507794	9.307197137	11.59944723	9.493101664	10.11950648	9.815730938	11.42544456
hsa_circ_0072711	7.519132107	6.091401271	4.985768524	7.030304487	5.652798737	5.668839259	5.121466694	5.240729811
hsa_circ_0072714	7.680787697	6.347592804	5.346456559	8.156074921	5.652798737	4.625614628	5.103220135	4.546795273
hsa_circ_0072732	10.38248719	9.007285604	7.50182435	10.1251692	6.879563494	5.511701667	6.171144517	6.322462471
hsa_circ_0072741	14.23536907	15.39633296	15.64673092	15.39633296	15.48132048	14.90160635	14.16682004	14.57144149
hsa_circ_0072762	5.658165418	6.311719031	6.958534012	6.104564948	6.504793372	6.391215875	6.537193353	5.66351221
hsa_circ_0072780	6.609616654	8.729615264	8.002630168	8.074969036	7.852129261	8.741566885	7.583070636	7.569843365
hsa_circ_0072816	9.204108644	8.422057984	8.415206784	10.84387073	7.124104636	6.588221975	7.115677179	9.577307757
hsa_circ_0072837	9.646443304	11.80788251	11.45968693	10.80941516	10.99154285	10.89505331	10.79781218	11.59944723
hsa_circ_0072915	5.962858711	6.772293293	6.965765675	6.589626993	6.011191189	6.143350305	5.808922681	5.515648991
hsa_circ_0072917	9.936451536	11.00836183	10.4694494	10.79781218	10.53022186	10.41488169	9.812926763	8.086127665
hsa_circ_0072954	7.804523998	8.328387201	6.025103842	7.427823094	5.334215624	5.049778322	4.894739569	5.169860383
hsa_circ_0072979	8.026514521	10.3079816	8.370816579	8.553623103	7.688020422	7.060002921	7.434093477	8.392176313
hsa_circ_0072992	6.053212095	7.194740976	5.698659877	6.104564948	5.997143062	6.163617226	5.893262393	6.322462471
hsa_circ_0073009	10.00903903	8.533931752	9.286554037	9.097781005	9.273500475	9.728449268	10.70032994	9.675899073
hsa_circ_0073056	6.530381171	7.907632116	6.89858189	6.422037638	6.407240356	5.939541312	5.777212899	6.754030816
hsa_circ_0073128	5.475681155	6.801687507	6.720222196	5.891744524	7.642040047	6.02925161	7.64924459	8.598162839
hsa_circ_0073237	7.607780716	7.0195728	8.399538078	9.901053	6.627966265	7.030304487	5.07674667	5.06062623
hsa_circ_0073248	9.253326644	7.209437648	6.563648368	7.397126006	6.333685585	6.143350305	6.545904873	5.949789077
hsa_circ_0073270	12.23885205	8.255316077	8.399538078	10.92689703	8.407526481	8.939941716	9.643740567	9.675899073
hsa_circ_0073329	4.927701534	4.903804141	5.07674667	4.83912252	4.906813053	4.823285075	5.197153285	6.205761734
hsa_circ_0073492	10.36156511	7.837814841	6.764020814	9.84529149	6.459405184	6.107183331	6.27841949	5.55837135
hsa_circ_0073593	8.390027636	7.992929205	7.494342702	8.620443041	7.782168626	6.205761734	7.035812345	7.783396983
hsa_circ_0073608	7.545917321	9.368093647	8.460833211	8.548815697	8.613092853	7.123781412	7.78625909	8.154809947
hsa_circ_0073629	5.712482638	5.226350055	5.057921891	5.744790457	5.159806266	5.105840958	5.238343116	5.449095397
hsa_circ_0073630	5.342017318	4.921764194	5.189760825	5.177355254	4.76146547	4.744747076	4.968592501	4.584865588
hsa_circ_0073634	7.263840883	6.824938222	6.210031061	7.055942752	6.702150344	6.82930588	6.630243642	6.542039579
hsa_circ_0073649	7.684737314	9.50220704	8.544716769	8.124112974	8.886072668	8.084135439	9.15520945	7.854079126
hsa_circ_0073653	8.814577299	7.730459184	6.051173861	9.174063396	6.771468177	6.107183331	7.260022245	6.754030816
hsa_circ_0073659	8.790750498	8.862051134	7.220362728	9.392112678	7.86340197	6.81656307	7.952003771	6.859126458
hsa_circ_0073692	10.26868631	11.87862511	10.35854641	9.878958464	10.76683811	10.8444348	10.10328569	9.891923619
