id	GSM2674263_con	GSM2674264_con	GSM2674265_con	GSM2674266_con	GSM2674259_treat	GSM2674260_treat	GSM2674261_treat	GSM2674262_treat
hsa_circ_0029325	16.1911925	16.056698875	16.084247625	16.084247625	15.5154175	15.73264975	16.2503225	16.03635525
hsa_circ_0029340	6.06547975	5.533038375	5.391105875	4.804653875	10.2738344375	9.746724125	8.9654918125	8.9211045
hsa_circ_0029343	5.630902875	5.138379	5.3460485	4.854303	10.50538575	8.5037099375	7.321480875	8.051409625
hsa_circ_0029346	5.07113475	5.05236575	4.84318675	4.53538575	8.246905625	8.072217875	7.127030875	7.0607445625
hsa_circ_0006078	8.9959185	10.5470265	8.415741	10.2695655625	6.127173	6.555570125	7.838070875	5.95131375
hsa_circ_0029377	6.73118475	12.26297775	10.579371875	12.610185	5.900488375	6.403411375	9.110470125	5.55911525
hsa_circ_0006689	9.265008625	9.697232625	7.71458425	6.07688025	7.0817474375	10.451702625	10.332767125	9.04417375
hsa_circ_0000462	9.77049675	10.412773	7.958188375	6.563729375	7.203905	10.80656975	10.526221375	9.045773375
hsa_circ_0029403	6.04516275	7.05035275	6.272563	6.6879655625	5.054407375	6.010898375	5.49621025	4.9873205
hsa_circ_0029405	5.779650625	5.704788375	5.550673375	5.942823	4.962912	6.005260875	5.838677875	5.322172125
hsa_circ_0029407	5.67142425	6.432009625	6.20382	6.615719125	4.9231405	6.0464019375	5.406481	4.751146125
hsa_circ_0029410	5.34862525	5.138379	5.49621025	5.45552775	5.358128375	5.515511375	5.660581875	5.205739375
hsa_circ_0029426	13.428649875	13.510121125	10.1209973125	13.676299375	7.8430206875	7.183231125	10.68780625	7.1303150625
hsa_circ_0029431	7.864780625	8.3105258125	9.08040175	9.421535	8.061000375	6.94322925	7.26333375	7.298715
hsa_circ_0029531	8.4254649375	9.0777465	9.78652125	9.73534925	10.17080975	7.9020330625	8.9944776875	9.5274355
hsa_circ_0006903	8.32899675	9.4274285	8.9398300625	10.1784111875	8.1615460625	7.9441725	8.30696	9.38143675
hsa_circ_0008567	5.972380375	8.425795125	6.28831125	8.0571414375	6.9717221875	6.484089	6.237267375	7.070323625
hsa_circ_0002071	5.519450625	5.172530375	5.093011875	4.754253875	6.0583490625	5.777194625	5.47243275	6.347197375
hsa_circ_0029584	5.630902875	6.135172375	6.00984275	6.322420375	5.838677875	5.67921	5.6199955	5.7995896875
hsa_circ_0029589	10.293452875	11.171598	11.3184635	11.677071375	11.91209625	8.828086375	9.69464025	10.8759593125
hsa_circ_0029596	7.3488345	7.635017375	5.977425625	5.8048270625	5.80812675	7.518278625	7.291828875	6.061666
hsa_circ_0029601	6.5840075	7.16838575	6.96042575	6.6879655625	7.779848375	5.908382375	6.1289071875	6.127173
hsa_circ_0029605	6.6879655625	6.04215775	6.73674925	6.207251375	7.97697475	7.4254453125	6.990603125	8.438459125
hsa_circ_0029614	6.662444625	6.1890275	6.613987625	6.6879655625	6.4058175	6.802982875	6.866365875	7.345896875
hsa_circ_0029633	10.6904803125	9.214767125	10.095219125	9.975567875	10.9850255	10.98634275	10.294549	11.466047875
hsa_circ_0029634	10.5470265	8.95021775	9.991176875	9.4432193125	10.469320625	10.849875	10.303951	11.506763125
hsa_circ_0029636	10.601734875	8.9922555	9.889749625	9.452197	10.50321575	10.90618225	10.30891075	11.191657125
hsa_circ_0029642	6.1160741875	6.9537231875	6.432009625	6.263234	6.73705525	6.095295625	6.000693625	6.036988
hsa_circ_0003285	7.3857730625	7.55786825	6.7550853125	5.220671125	6.32468425	7.812821125	8.42905225	6.27787
hsa_circ_0000467	8.1581625625	7.474142625	7.530948125	8.581294875	7.194572875	9.521991875	9.0375481875	8.9566245
hsa_circ_0006732	11.931697625	11.370465875	10.786150125	11.324740375	10.435830625	11.878123125	11.62494	11.339174875
hsa_circ_0008784	15.6973415	15.3244305	15.73264975	15.579538	15.13175475	15.2897855	16.056698875	15.629072375
hsa_circ_0004865	6.192779875	6.291563	5.95131375	6.785290375	6.04516275	5.5501891875	5.751831375	5.744235375
hsa_circ_0029762	6.718530875	6.118568	6.19352975	6.23109525	9.033858625	7.313055	7.3399978125	8.671575
hsa_circ_0029803	8.4839529375	7.898299625	8.9039926875	8.348418875	8.13513275	8.61082025	8.546295625	7.7545405
hsa_circ_0003489	10.910222	10.10905325	10.51738575	9.650122125	7.685264125	10.729538	10.6090241875	8.617304
hsa_circ_0004372	12.059	11.742373125	11.029437625	11.045651125	10.457186625	11.373940625	11.7266865	11.076506375
hsa_circ_0008760	9.61430525	9.28838425	9.064268375	9.872607125	8.86361675	9.273092875	9.282074625	9.064918
hsa_circ_0006597	7.5157655625	7.49168825	7.0752738125	7.976441	6.07571875	6.92784725	6.81505775	6.207251375
hsa_circ_0008902	10.918281125	10.276328875	9.93989675	10.46698825	9.1052119375	10.8563849375	10.9733865625	10.34445375
hsa_circ_0029853	9.04417375	7.35695825	8.073125	8.2470945	9.5795176875	9.4290245	8.761050625	9.98428925
hsa_circ_0029855	11.71292425	10.951992	10.574542375	10.754804375	10.23761225	11.705718625	11.940811375	11.182379625
hsa_circ_0000469	9.83880925	8.463448	9.06600325	6.9985055	8.95021775	10.056735625	9.36018875	9.9673319375
hsa_circ_0000471	13.974797	12.476092875	12.37867075	12.271126375	11.984056875	14.810077375	13.921701	13.855008
hsa_circ_0004494	11.70784	10.64329775	10.3131475	10.9950876875	9.746724125	11.70784	11.236341125	10.95908625
hsa_circ_0029961	9.9038701875	8.52134225	8.7481988125	9.89716925	10.7442328125	10.3264996875	9.651357125	10.646175
hsa_circ_0029976	7.26968925	7.23463	6.180627375	7.2767614375	6.256469375	6.543167875	6.1490945	6.699579625
hsa_circ_0029984	6.153914125	6.220820375	6.2269945	7.622454	6.81613675	5.64838075	5.751831375	6.68838925
hsa_circ_0000475	10.790689375	9.2390690625	10.123224625	9.4108720625	7.8770893125	10.9957195	9.705510625	9.78652125
hsa_circ_0006900	8.43393775	8.353632125	9.862736625	9.2499664375	10.67026975	8.921080375	8.485684	9.2759105
hsa_circ_0030042	7.63864525	7.5405324375	8.006110375	7.4990151875	7.93152725	7.899936625	7.501903625	7.0417614375
hsa_circ_0030045	7.59033425	9.296069	6.237267375	9.4999598125	5.222791125	5.1735885625	5.913608875	5.218843375
hsa_circ_0030051	7.49168825	6.8164239375	6.92352775	6.785290375	9.17753525	7.494920125	7.1779965	8.202714125
hsa_circ_0030062	7.780866875	7.8656915	8.104871875	8.5279478125	6.802982875	7.55653525	7.55197425	7.260037
hsa_circ_0004711	11.81150925	11.778641375	12.345667875	12.1094845	13.024582375	11.67977025	11.561808125	12.246670375
hsa_circ_0006049	10.45872225	9.227682	10.702457375	10.1878135	9.804536875	10.5546445	9.9226375	9.6145405625
hsa_circ_0000478	11.083094125	9.5631973125	11.301486375	9.7428361875	8.1230541875	10.019114625	10.501657625	8.7612546875
hsa_circ_0030130	7.357945875	6.3258034375	7.143731375	5.841199	8.11205725	7.31168075	8.026961625	8.525907625
hsa_circ_0002215	9.966154375	9.368812	9.7173335625	9.1590309375	7.25970375	9.6491245	9.8528029375	7.944926
hsa_circ_0030235	6.06547975	5.67438525	6.180627375	5.875558375	10.05049275	7.4875271875	6.388590125	8.879976125
hsa_circ_0030292	6.253852	6.899956875	6.627466	8.449780125	8.2156445	5.7195405	6.1490945	6.659151
hsa_circ_0008776	6.2267185625	5.296056125	5.051506125	5.55911525	5.054407375	6.849094125	7.2706136875	5.66356075
hsa_circ_0030342	7.192856625	6.3258034375	6.627466	6.4860225	6.516828125	7.152682875	7.785518	6.802982875
hsa_circ_0030369	5.3265740625	5.515511375	5.633850125	5.122697125	4.81420675	5.1735885625	5.576320625	5.000465375
hsa_circ_0004245	12.462458625	11.38225925	11.589486375	11.501759375	8.843693	11.836352375	12.096937375	11.189541125
hsa_circ_0003441	13.634940625	12.277407	12.385824375	13.134538125	8.92908475	13.592732125	13.655712	12.26297775
hsa_circ_0030388	5.486829625	6.220820375	6.423232875	6.377159375	9.760994875	5.122697125	5.24554225	6.152278125
hsa_circ_0005783	6.06547975	5.4013605	6.28831125	6.4860225	6.63745425	6.377159375	5.6009169375	6.411859625
hsa_circ_0002917	7.701940875	6.725349125	7.3168555625	8.560908875	7.84943175	7.3228044375	6.9960975625	7.237330125
hsa_circ_0030427	7.17871275	6.1490945	6.77872025	7.854343	6.8056205	6.96042575	6.366855125	6.382622375
hsa_circ_0030428	11.231828375	12.174172125	13.01892725	11.796042375	11.223751625	9.52652025	10.441441375	11.31661175
hsa_circ_0008259	10.1542930625	10.2657230625	10.543645125	9.330340125	5.392528	7.9049358125	9.416159875	6.509739625
hsa_circ_0007610	9.343674875	9.28838425	9.821082375	8.67718325	8.0122990625	7.300351625	8.596647375	7.49432725
hsa_circ_0004217	9.725751	9.714473	8.809572625	8.9971495	8.971858125	8.97132075	9.43923375	9.328701875
hsa_circ_0030514	7.4571710625	7.9166615	7.985791	8.2117211875	7.80147775	6.885406375	7.1779965	7.413709125
hsa_circ_0000497	8.4817885	7.572175125	7.67061725	7.322086125	5.593126125	7.382879875	7.680440375	5.7617005
hsa_circ_0030548	7.449303875	6.964166125	7.70993725	7.57413875	8.951807875	7.4897831875	8.31873075	8.18637425
hsa_circ_0030569	11.9877145	12.746117875	10.9850255	13.00191225	7.80361875	7.140134875	10.18664625	7.701940875
hsa_circ_0030586	8.2897631875	7.45985775	8.456523625	7.4856736875	9.224528375	8.8479123125	7.77554825	8.58497975
hsa_circ_0006318	6.019619	6.1890275	6.00984275	6.14739175	7.666881	6.789462625	6.569938125	7.379378125
hsa_circ_0002473	8.7555539375	9.257103375	8.4257050625	6.322420375	10.412773	8.00297975	8.368829875	9.002665625
hsa_circ_0008274	10.28437075	10.373280875	10.64329775	11.545777375	9.730687125	10.461836	10.641249125	10.4094133125
hsa_circ_0002557	7.40853475	6.6922853125	7.28142775	6.14739175	7.0918320625	6.85430825	6.54406475	7.086442125
hsa_circ_0030720	9.9949286875	10.203895125	9.249372125	10.403070625	9.00162525	9.450026125	9.198595125	9.657765375
hsa_circ_0030724	7.042415	8.08712625	8.1594753125	8.174010125	8.453425125	6.81505775	7.55653525	8.035115375
hsa_circ_0030741	6.95615925	6.548127625	5.67142425	6.6879655625	10.848495875	7.57149725	6.8480415	9.669102
hsa_circ_0002664	11.2083985	9.7121848125	10.951992	10.7456358125	9.835449625	11.262469125	11.32064325	10.318671875
hsa_circ_0030764	9.004711	8.28081025	9.0852385625	8.660823375	8.8059184375	8.65915825	8.9824419375	8.588114625
hsa_circ_0008420	9.835449625	8.76251475	9.889749625	9.4788215	7.98714475	9.550866125	10.0010185	8.8818104375
hsa_circ_0030777	9.01557675	8.50523675	9.08323625	9.56687125	8.831382375	8.4452555	8.88354475	8.5416525
hsa_circ_0030793	7.06287075	7.724622375	8.07670725	7.80361875	9.318062125	6.93883625	6.891125125	7.33828875
hsa_circ_0030830	5.693257375	6.423232875	5.59067025	6.111367	4.81420675	4.73087125	4.86750675	5.357124625
hsa_circ_0030883	7.46366825	8.08712625	7.798337375	7.622454	5.931905125	7.3603714375	7.8983473125	6.834353625
hsa_circ_0007031	8.26324225	7.62870025	8.09117475	7.373855	6.802982875	8.4020401875	7.736429125	7.214555375
hsa_circ_0000504	9.162269125	8.602159625	9.0492335	7.7460045	6.516828125	9.2583465	8.739870375	7.8420420625
hsa_circ_0030958	7.245491375	7.508134375	6.7670084375	5.2498263125	10.801524875	9.123256875	8.42905225	10.285292
hsa_circ_0030998	12.5706135	10.7674805	11.46115475	11.46115475	13.16241725	13.377618	14.048295625	13.3441895
hsa_circ_0031011	5.653514125	5.803839875	5.3675705	6.07688025	5.122697125	6.870887625	5.336561	5.300387125
hsa_circ_0002807	8.4839529375	9.223475	8.2510015	8.781914875	8.0353315	7.891713125	8.338724625	8.2182580625
hsa_circ_0031017	9.334771375	10.922147375	9.1649095	9.7613803125	5.122697125	5.237366125	7.4826905	5.165331375
hsa_circ_0008539	7.2289205	6.67651075	6.658397625	5.904149375	7.8697251875	8.132953125	8.176722	8.16628325
hsa_circ_0031027	7.6853825	7.329897875	7.149960125	6.6879655625	8.15045375	8.338724625	8.508607875	8.442945
hsa_circ_0007404	8.616468125	8.83848	8.4986935	7.88035975	8.471568375	8.3185363125	9.0041993125	8.5037099375
hsa_circ_0031038	5.519450625	5.46228375	5.517748625	6.07688025	9.034343875	6.565530625	6.1289071875	7.8316594375
hsa_circ_0004096	6.6521315	7.250345125	6.942067125	5.904149375	6.1890275	6.04215775	6.4613535	5.8708904375
hsa_circ_0031113	8.7958491875	8.886341375	7.804459625	7.841893375	6.536272875	7.95523475	8.857739125	7.113462375
hsa_circ_0031132	10.1171074375	11.03765475	11.51355875	11.1817000625	11.163159	8.953991	9.8227745625	10.1074165
hsa_circ_0003643	11.370465875	11.368463625	10.61918375	9.7675745	11.231828375	11.7595015	11.548673125	10.842071875
hsa_circ_0005957	10.0585425	11.251475	11.78252	10.81449775	9.188287875	8.8561165	10.053469375	9.847968125
hsa_circ_0000523	9.3258441875	9.245751125	8.650379	6.8706639375	8.0177253125	10.061222375	9.8528029375	8.1507356875
hsa_circ_0004137	10.710481	10.94700975	10.486731875	11.06562325	9.2097371875	10.19016275	10.5800555625	9.659381875
hsa_circ_0031241	11.644673625	11.51683825	10.910222	11.4195284375	8.703532875	11.287989125	11.598106125	9.71531825
hsa_circ_0000524	13.911494625	13.277516625	12.48727525	13.32796	9.74336625	13.32055675	13.76120325	11.85693075
hsa_circ_0031250	8.095576375	7.8548271875	7.695259875	7.52368775	7.16838575	8.15326875	8.43792275	7.535627125
hsa_circ_0002928	7.620272625	7.16838575	7.30990575	7.7745786875	13.232365625	13.655712	8.284988125	8.33330375
hsa_circ_0031258	5.955791	6.100179125	6.14222175	6.14739175	5.64838075	6.530252625	6.273882	5.7742095
hsa_circ_0008758	7.3857730625	8.780245125	9.421106375	8.041139625	6.82326075	6.849094125	7.106471375	6.927090625
hsa_circ_0031286	9.385335	8.686837125	9.752390875	8.2470945	11.2065279375	9.2777518125	10.152545	10.29884275
hsa_circ_0031288	8.0831135	7.966880125	8.1727261875	6.82488525	9.04769675	8.065473375	8.718965375	8.6491555
hsa_circ_0031359	6.5176165	6.6922853125	6.377159375	6.91431725	6.688758875	6.73118475	6.388590125	6.30494425
hsa_circ_0031361	7.275330375	8.0976116875	7.166433375	6.563729375	7.250345125	7.5535998125	7.385524875	6.5840075
hsa_circ_0007750	13.4084275	13.4378425	13.846072125	14.30416025	13.56979525	12.214787	13.428649875	14.44650375
hsa_circ_0031408	5.904149375	6.6613361875	6.942067125	6.96207775	7.0437135	4.968747625	5.80721775	5.96353625
hsa_circ_0031419	5.630902875	5.3460485	5.220671125	6.5387745	7.074156125	6.598220375	5.944461625	6.927090625
hsa_circ_0009140	10.5229046875	9.9464284375	9.524036625	9.72305275	10.058698625	10.648663	9.521991875	10.32750175
hsa_circ_0031431	7.904483625	8.7427885	8.718524125	8.9739480625	6.765842125	6.7767665	7.4178318125	6.76065725
hsa_circ_0031432	5.693257375	6.004907625	5.841866375	6.438572875	5.488781875	5.205739375	5.49621025	5.205739375
hsa_circ_0002301	8.60471175	7.508134375	7.578791375	7.175804375	9.5544384375	9.42175825	8.89494325	10.215694625
hsa_circ_0031482	8.057522	7.030878125	7.118631375	6.0427625	9.21145125	9.098350125	8.5403814375	9.85336
hsa_circ_0031554	8.64601225	9.260824875	9.535815625	9.452197	8.348418875	8.167358375	8.51903	8.5125885
hsa_circ_0031569	9.30246375	10.4214946875	10.884418875	10.3286290625	10.126456375	9.10345975	9.190563	10.008157875
hsa_circ_0031570	8.747748125	7.8548271875	8.7655188125	8.185342625	7.409484625	8.08825675	8.2002940625	8.075144375
hsa_circ_0031584	5.609384875	5.4013605	5.391105875	4.9309645	8.579116375	5.630902875	5.24554225	8.079509875
hsa_circ_0031594	7.5954855	5.849222	6.272563	6.615719125	10.990031125	13.479711125	12.01941125	11.153739125
hsa_circ_0031608	8.888939625	7.1934389375	8.1594753125	7.7745786875	6.3605635	8.0855035	9.5928355	8.49762
hsa_circ_0031632	8.12448925	8.425795125	6.917729375	7.09289975	8.3526659375	8.148031875	8.4427895	9.005283625
hsa_circ_0006137	10.920135	11.477501875	9.3550305	8.51101875	9.1142345	10.788404875	11.5777515	10.057911875
hsa_circ_0031677	10.3397456875	8.865145875	9.6252505	10.6276435625	13.581543	11.299500625	10.3909938125	13.264575875
hsa_circ_0031724	7.9549035	8.148031875	8.418501	8.49762	8.7335530625	8.455654875	8.1481613125	8.92624575
hsa_circ_0008002	7.483042375	7.87889625	8.182372625	7.373855	8.895445	8.200011125	8.153686125	7.465059625
hsa_circ_0031787	7.6752649375	7.4205315	6.87628325	7.175804375	6.1490945	9.24605175	8.944324625	7.489587875
hsa_circ_0004904	7.275330375	7.500790125	7.2027304375	7.637494125	6.250457	7.903881	8.3021520625	6.6521315
hsa_circ_0031806	7.989933375	8.767752875	8.836599125	9.13069575	10.530137875	7.3867715	7.66720025	8.51763925
hsa_circ_0007695	12.115660375	11.6617165	11.56587325	10.9493158125	10.787161	11.289772375	12.104955375	10.8666505
hsa_circ_0031851	6.019619	5.849222	5.655492875	6.347737375	8.445604625	6.692566625	6.258808625	8.020083125
hsa_circ_0031897	8.747748125	9.0503321875	8.21079725	8.319581375	9.984695	9.254093375	8.505515125	9.7979328125
hsa_circ_0009104	9.3220495	10.330583	10.024816875	9.970215375	10.55922525	8.940832	8.9000451875	8.704651625
hsa_circ_0031933	5.709699875	5.704788375	5.391105875	5.59102225	6.34445625	6.16635275	6.1490945	7.0417614375
hsa_circ_0004846	10.159063875	8.81355975	9.04769675	8.4813183125	8.55114025	10.8074435	11.445390875	9.39232875
hsa_circ_0006831	5.693257375	5.92748525	5.67142425	4.99663625	5.488781875	6.39867525	6.273882	5.440026
hsa_circ_0032010	5.05236575	5.260651625	4.941408	5.055471625	5.711986625	5.874561375	5.530581375	5.499093875
hsa_circ_0032040	6.92935175	6.004907625	7.149960125	6.96207775	9.3121556875	7.791649625	7.385524875	9.318062125
hsa_circ_0032064	11.247729125	11.217140375	10.6974394375	9.3242415	8.1953548125	11.437244	11.286362	10.063398375
hsa_circ_0032068	6.362065	6.3605635	6.0249745	5.942823	8.5081705625	6.8230584375	6.178187125	8.188849625
hsa_circ_0004244	5.80812675	5.533038375	5.797606375	5.726412	6.329805625	6.6214375	6.237267375	7.102960625
hsa_circ_0006393	8.3356896875	7.8656915	7.471767125	8.51101875	9.741869125	7.98821	7.29856125	9.4296746875
hsa_circ_0007976	10.36668025	9.416159875	9.59313775	10.16349475	12.25727325	9.846818625	9.578896625	12.416942375
hsa_circ_0032202	6.1160741875	7.213706875	7.5440765	7.07561575	6.127173	5.96353625	6.1490945	6.239207375
hsa_circ_0032210	6.989984625	7.365287625	6.718530875	6.6405815	8.334063875	7.4022776875	6.777080125	7.7222505
hsa_circ_0001998	8.917081875	9.44585625	8.41201675	7.4856736875	6.603716125	8.703023375	9.3819266875	7.162533
hsa_circ_0003028	10.1625624375	10.89306475	9.794143625	8.019833125	7.70993725	10.12057625	10.931362375	8.616468125
hsa_circ_0032253	8.883437	7.957835875	9.137898625	8.732526875	8.0122990625	8.11385675	9.1501175625	7.40816175
hsa_circ_0032254	8.689151375	7.6097425	9.3099328125	8.00093	7.732268	7.5121926875	8.9809553125	6.977595
hsa_circ_0032261	7.5730605	7.474142625	8.64129575	8.4624998125	8.83506025	7.69804775	6.8056205	7.988753375
hsa_circ_0006278	7.521444125	7.891844875	8.04220625	7.2767614375	8.66978025	7.203202	8.4427895	7.443883875
hsa_circ_0005139	10.129559375	11.405492	8.787725125	11.749295375	5.879298375	6.14650475	8.5661533125	5.609384875
hsa_circ_0000545	7.074931875	5.981319875	5.977425625	6.263234	5.924423875	7.771429	7.57228875	6.509739625
hsa_circ_0032304	6.976137625	7.299416	6.259239	6.438572875	5.593126125	7.486239875	7.49168825	6.007541
hsa_circ_0003485	6.73118475	6.67651075	7.1860244375	6.07688025	7.8332794375	6.703573375	6.990603125	7.537738625
hsa_circ_0032349	4.9231405	5.46228375	5.122697125	4.87596375	6.237267375	5.879298375	5.709699875	6.32623675
hsa_circ_0032353	8.985601875	9.818729875	9.829434875	9.8907121875	10.084333125	8.12147275	8.8017455	8.689151375
hsa_circ_0032363	4.9231405	5.203298125	5.517748625	5.122697125	4.962912	4.881540625	4.9231405	4.9381585
hsa_circ_0032368	4.9231405	5.172530375	4.925032875	6.71633625	4.934941125	4.95346475	4.83857925	4.881540625
hsa_circ_0004781	7.87889625	8.7655188125	9.530405125	8.092325625	8.3812985625	7.189972	7.90922675	8.3634035
hsa_circ_0008682	6.42571775	6.548127625	5.797606375	6.615719125	6.6470986875	6.141017875	5.968751625	6.59523175
hsa_circ_0032389	5.510388125	5.233458375	5.220671125	5.48380275	6.105651875	5.709699875	5.300387125	6.061666
hsa_circ_0032391	8.8479123125	7.5503058125	8.3110725	8.404570125	9.224528375	9.4979745	8.633138375	9.83183775
hsa_circ_0032406	7.4011031875	6.899956875	6.590892	6.7389345	6.444663	7.152682875	7.304889125	6.401195
hsa_circ_0004008	8.4644035	7.1093300625	7.7856529375	7.055649625	8.127360625	8.734332125	8.050072625	8.57124375
hsa_circ_0032434	9.185825	8.1947251875	8.817056625	9.002219875	9.71531825	9.406184125	8.916505	10.100714
hsa_circ_0007996	9.701295125	8.954747125	9.153802	7.8294909375	8.91326875	10.9081505	9.76176575	10.279392375
hsa_circ_0032446	9.01557675	7.55786825	8.2643005	7.055649625	9.05190975	9.83821375	8.9381014375	10.194961375
hsa_circ_0032457	6.805303625	6.8909329375	6.479114625	6.207251375	8.581294875	6.634661625	6.692566625	7.361553375
hsa_circ_0032462	6.237267375	5.172530375	5.903580875	6.207251375	10.33091925	8.13835075	6.6587743125	9.846818625
hsa_circ_0008521	10.6220325	11.082364	10.27588325	9.5536555	7.556866375	10.01625175	10.990031125	8.8146965
hsa_circ_0003848	9.8049929375	10.10352225	9.272561375	8.603376	6.727927	9.26307875	10.112344375	7.787002375
hsa_circ_0002564	8.538383875	8.6307158125	7.8432253125	7.193037	5.80812675	8.0314741875	8.64658425	6.560245875
hsa_circ_0008218	7.823369625	7.72849775	7.347101125	6.563729375	8.158248	7.747668625	7.8983473125	8.065154875
hsa_circ_0002289	5.848009	6.548127625	6.627466	7.110173625	7.31873875	6.4860225	6.6587743125	6.8523463125
hsa_circ_0032506	5.519450625	5.438980625	5.260651625	5.942823	5.488781875	5.665817875	5.517748625	5.261830375
hsa_circ_0003121	5.860262625	5.981319875	5.67142425	7.1587385	5.9562475625	5.874561375	5.69215575	5.849222
hsa_circ_0003448	6.3764735	5.803839875	6.07571875	6.377159375	6.5266895	6.81505775	6.4058175	6.646279
hsa_circ_0032627	9.9250645	10.485057375	9.428285125	8.603376	8.009647	9.86556475	10.377581125	8.86739825
hsa_circ_0032641	6.552329625	6.548127625	6.32674925	7.373855	7.28167	6.93883625	6.8056205	6.99373875
hsa_circ_0032644	7.365287625	6.6922853125	6.9527604375	6.82488525	9.5631973125	8.0205893125	7.64704075	8.860249875
hsa_circ_0032649	9.3045565	11.078137875	9.02655325	10.72182	7.556866375	6.318968125	7.9537354375	7.866401625
hsa_circ_0032664	7.483042375	7.898299625	6.99373875	7.735145625	6.34445625	7.05292175	7.395895125	7.1532635
hsa_circ_0003670	7.260037	7.347275375	7.33828875	6.563729375	6.6470986875	7.2829213125	7.635017375	7.65692825
hsa_circ_0000557	6.976137625	7.64704075	6.5994665	6.263234	6.256469375	7.0600475	7.2706136875	6.509739625
hsa_circ_0032683	8.6593458125	8.386464	8.006110375	6.8480415	8.59755825	8.8050785	8.972786625	9.4359555
hsa_circ_0032704	9.984492125	10.503517875	10.786150125	11.43337725	10.286944875	9.879921875	10.040904875	10.0369828125
hsa_circ_0032708	7.469707375	6.8618371875	6.90530925	7.7460045	6.988686	9.055340875	7.785518	7.5956671875
hsa_circ_0032725	7.292240875	8.050072625	9.010561	8.555288375	8.50897425	8.3750406875	7.35762125	7.99162725
hsa_circ_0005267	9.090997125	10.1058801875	8.6451755	8.6400153125	7.26982925	8.294364625	9.064918	7.613781125
hsa_circ_0005252	8.975686125	9.920483125	8.6976173125	9.227682	8.354121875	8.3279198125	9.08064725	8.1507356875
hsa_circ_0032742	8.7076304375	8.60860975	8.43585025	8.650379	7.9340195	8.63395175	9.34381025	8.3053589375
hsa_circ_0032746	8.8372715	8.050072625	7.9702831875	8.6104045625	6.999996875	8.6936585	9.3285149375	7.625792125
hsa_circ_0032777	6.6521315	6.04215775	5.711986625	6.0089925	6.70732925	6.066334125	6.237267375	6.27787
hsa_circ_0032821	5.709699875	5.585439125	5.20031725	5.220671125	5.093011875	5.844973	5.69215575	5.4802889375
hsa_circ_0032822	5.67142425	5.653514125	5.300387125	6.59218175	5.20451875	5.7195405	5.6009169375	5.59514875
hsa_circ_0032825	7.3857730625	6.410013	5.95131375	6.4860225	6.14222175	7.441111125	6.747201125	7.1789475
hsa_circ_0032832	9.696716375	10.4797821875	11.062694625	10.63778725	10.199818	8.432471375	9.557429375	9.47659125
hsa_circ_0032858	5.519450625	5.849222	6.04215775	5.45552775	5.281302375	6.634661625	5.73351	4.9595833125
hsa_circ_0032876	8.186161625	7.7771129375	7.8989198125	8.0111611875	6.613987625	8.245670875	7.5304175625	5.55911525
hsa_circ_0032877	7.614645	6.834353625	7.3559723125	7.193037	6.1324125	7.55890175	6.8218900625	5.34862525
hsa_circ_0032880	8.1385175	7.204489625	8.08701675	6.91431725	6.34445625	8.2287394375	7.508134375	5.69586025
hsa_circ_0032883	9.2740915	9.265338625	8.987178875	8.0111611875	6.04516275	9.1598118125	8.70642025	6.013683875
hsa_circ_0000560	5.67142425	6.004907625	6.3631135	6.785290375	5.838677875	5.59102225	5.660581875	5.41180175
hsa_circ_0032959	8.229266875	10.102285375	7.461017625	8.51101875	5.80812675	7.812821125	7.013071125	5.71084325
hsa_circ_0003045	10.585676375	9.4915283125	10.18399575	9.88262325	8.412972375	11.34918375	10.8590625	10.129408375
hsa_circ_0032971	7.469707375	7.05035275	6.613987625	6.6405815	4.81420675	5.879298375	5.056535875	5.286025625
hsa_circ_0033010	7.20719175	7.830381625	7.3052709375	7.12836425	9.67194025	7.403971625	7.5219619375	7.8201105
hsa_circ_0033024	5.709699875	5.605992125	6.1490945	6.263234	5.7316165	5.803839875	6.32623675	5.901408
hsa_circ_0006947	9.33773675	6.73705525	9.00162525	8.788226875	9.9095515625	9.561322375	8.471568375	10.23761225
hsa_circ_0000563	8.683083875	6.081723125	8.5635078125	8.148031875	8.8387105	8.68477225	7.67649925	9.1877360625
hsa_circ_0033049	7.3488345	8.5814343125	8.98132675	8.7929921875	6.7767665	6.6521315	7.165708375	6.684028375
hsa_circ_0033126	13.3441895	12.734535875	12.203852625	13.581543	12.146294375	13.6084845	13.7974345	12.90343525
hsa_circ_0033144	7.76007625	8.71309225	8.9352638125	8.148031875	9.7858845625	7.775807875	8.057522	8.816668375
hsa_circ_0000567	12.987308	11.247729125	11.955567	12.55222275	9.46308825	13.7826405	12.366543375	11.289772375
hsa_circ_0033163	10.564328125	12.08422275	12.277407	9.921131375	9.1052119375	9.089049625	10.9804165	9.471432
hsa_circ_0033165	7.885976875	7.929248875	7.650788125	7.21058525	9.809233125	7.9733500625	8.2060366875	9.82305625
hsa_circ_0033184	6.3764735	6.022427625	5.9628790625	6.263234	9.748726125	6.94322925	7.64704075	9.073376375
hsa_circ_0003831	8.11718275	9.7415490625	8.1594753125	8.148031875	9.4563494375	9.003687625	8.754680625	9.05190975
hsa_circ_0033408	12.431676	12.60063575	12.883116125	12.98128575	13.749939125	11.598106125	12.280461125	13.305968875
